"Cycle","Well","RFU","Dilu","Repli","probe","sp","Neg"
28,"D3",7.17470044202128,4,3,"CbeA","Cbe",FALSE
28,"D4",8.61888059739249,4,4,"CbeB","Cbe",FALSE
28,"D5",9.32854444104487,4,5,"CbeB","Cbe",FALSE
28,"D6",6.82048239005144,4,6,"CbeB","Cbe",FALSE
28,"D7",20.0215899560935,4,7,"Cbp","Fex",FALSE
28,"D8",24.5486770717162,4,8,"Cbp","Fex",FALSE
28,"D9",26.6017478561262,4,9,"Cbp","Fex",FALSE
28,"D10",12.5692364368706,4,10,"Fex","Fex",FALSE
28,"D11",7.2651196990646,4,11,"Fex","Fex",FALSE
28,"D12",6.23907171793053,4,12,"Fex","Fex",FALSE
28,"E1",2.99432443922342,5,1,"CbeA","Cbe",FALSE
28,"E2",-11.4870412377404,5,2,"CbeA","Cbe",FALSE
28,"E3",-1.84939562300042,5,3,"CbeA","Cbe",FALSE
28,"E4",8.55393440897114,5,4,"CbeB","Cbe",FALSE
28,"E5",-6.36846655432964,5,5,"CbeB","Cbe",FALSE
28,"E6",-11.0176214543071,5,6,"CbeB","Cbe",FALSE
28,"E7",-1.82775521360054,5,7,"Cbp","Fex",FALSE
28,"E8",1.09125400614084,5,8,"Cbp","Fex",FALSE
28,"E9",4.68536743949608,5,9,"Cbp","Fex",FALSE
28,"E10",-2.18274497086622,5,10,"Fex","Fex",FALSE
28,"E11",1.6072434381831,5,11,"Fex","Fex",FALSE
28,"E12",-4.81819203850137,5,12,"Fex","Fex",FALSE
29,"A1",1207.6847153124,1,1,"CbeA","Cbe",FALSE
29,"A2",1218.90261353551,1,2,"CbeA","Cbe",FALSE
29,"A3",1310.24316866414,1,3,"CbeA","Cbe",FALSE
29,"A4",718.523389808651,1,4,"CbeB","Cbe",FALSE
29,"A5",776.093734276711,1,5,"CbeB","Cbe",FALSE
29,"A6",741.688676756909,1,6,"CbeB","Cbe",FALSE
29,"A7",1288.90178316256,1,7,"Cbp","Fex",FALSE
29,"A8",1268.96944654819,1,8,"Cbp","Fex",FALSE
29,"A9",1324.45731532989,1,9,"Cbp","Fex",FALSE
29,"A10",887.8849470602,1,10,"Fex","Fex",FALSE
29,"A11",899.800890164121,1,11,"Fex","Fex",FALSE
29,"A12",813.967428630005,1,12,"Fex","Fex",FALSE
29,"B1",639.910818446111,2,1,"CbeA","Cbe",FALSE
29,"B2",684.044967016951,2,2,"CbeA","Cbe",FALSE
29,"B3",676.333075669902,2,3,"CbeA","Cbe",FALSE
29,"B4",395.02131207792,2,4,"CbeB","Cbe",FALSE
29,"B5",410.065874239646,2,5,"CbeB","Cbe",FALSE
29,"B6",422.6457364254,2,6,"CbeB","Cbe",FALSE
29,"B7",725.181866965298,2,7,"Cbp","Fex",FALSE
29,"B8",695.055712430385,2,8,"Cbp","Fex",FALSE
29,"B9",753.293153808294,2,9,"Cbp","Fex",FALSE
29,"B10",481.754000081867,2,10,"Fex","Fex",FALSE
29,"B11",465.06711760848,2,11,"Fex","Fex",FALSE
29,"B12",422.011252151975,2,12,"Fex","Fex",FALSE
29,"C1",205.683081840595,3,1,"CbeA","Cbe",FALSE
29,"C2",197.571871709041,3,2,"CbeA","Cbe",FALSE
29,"C3",207.763690174132,3,3,"CbeA","Cbe",FALSE
29,"C4",125.950098944279,3,4,"CbeB","Cbe",FALSE
29,"C5",140.315206708848,3,5,"CbeB","Cbe",FALSE
29,"C6",134.324946380503,3,6,"CbeB","Cbe",FALSE
29,"C7",248.357724339267,3,7,"Cbp","Fex",FALSE
29,"C8",257.887173141752,3,8,"Cbp","Fex",FALSE
29,"C9",249.006410710809,3,9,"Cbp","Fex",FALSE
29,"C10",148.792115628761,3,10,"Fex","Fex",FALSE
29,"C11",136.381507548368,3,11,"Fex","Fex",FALSE
29,"C12",141.709805785198,3,12,"Fex","Fex",FALSE
29,"D1",31.8000239607791,4,1,"CbeA","Cbe",FALSE
29,"D2",36.6752317487553,4,2,"CbeA","Cbe",FALSE
29,"D3",29.0404673297171,4,3,"CbeA","Cbe",FALSE
29,"D4",25.0067153817399,4,4,"CbeB","Cbe",FALSE
29,"D5",35.6554481111707,4,5,"CbeB","Cbe",FALSE
29,"D6",29.0010896160666,4,6,"CbeB","Cbe",FALSE
29,"D7",49.9158129061743,4,7,"Cbp","Fex",FALSE
29,"D8",48.3347889115498,4,8,"Cbp","Fex",FALSE
29,"D9",55.12645087994,4,9,"Cbp","Fex",FALSE
29,"D10",28.9600282712454,4,10,"Fex","Fex",FALSE
29,"D11",26.2837754819802,4,11,"Fex","Fex",FALSE
29,"D12",34.6580257037904,4,12,"Fex","Fex",FALSE
29,"E1",6.81019586418188,5,1,"CbeA","Cbe",FALSE
29,"E2",1.02243541637654,5,2,"CbeA","Cbe",FALSE
29,"E3",-16.8263185602254,5,3,"CbeA","Cbe",FALSE
29,"E4",-2.58604604857919,5,4,"CbeB","Cbe",FALSE
29,"E5",11.7269216293198,5,5,"CbeB","Cbe",FALSE
29,"E6",5.12845251728868,5,6,"CbeB","Cbe",FALSE
29,"E7",3.13615359867708,5,7,"Cbp","Fex",FALSE
29,"E8",2.61130279105555,5,8,"Cbp","Fex",FALSE
29,"E9",5.88255356657828,5,9,"Cbp","Fex",FALSE
29,"E10",3.80371353074497,5,10,"Fex","Fex",FALSE
29,"E11",4.31767121003577,5,11,"Fex","Fex",FALSE
29,"E12",-0.512091528398742,5,12,"Fex","Fex",FALSE
30,"A1",1432.26638179221,1,1,"CbeA","Cbe",FALSE
30,"A2",1443.21770113836,1,2,"CbeA","Cbe",FALSE
30,"A3",1548.16376413383,1,3,"CbeA","Cbe",FALSE
30,"A4",826.993632055467,1,4,"CbeB","Cbe",FALSE
30,"A5",898.914239848028,1,5,"CbeB","Cbe",FALSE
30,"A6",855.292369853526,1,6,"CbeB","Cbe",FALSE
30,"A7",1510.16656759623,1,7,"Cbp","Fex",FALSE
30,"A8",1484.15976784582,1,8,"Cbp","Fex",FALSE
30,"A9",1548.65779297616,1,9,"Cbp","Fex",FALSE
30,"A10",1063.87276819142,1,10,"Fex","Fex",FALSE
30,"A11",1075.81887058459,1,11,"Fex","Fex",FALSE
30,"A12",988.585688664252,1,12,"Fex","Fex",FALSE
30,"B1",869.569506394489,2,1,"CbeA","Cbe",FALSE
30,"B2",925.823594408689,2,2,"CbeA","Cbe",FALSE
30,"B3",914.476556613631,2,3,"CbeA","Cbe",FALSE
30,"B4",523.418656148501,2,4,"CbeB","Cbe",FALSE
30,"B5",540.536741650374,2,5,"CbeB","Cbe",FALSE
30,"B6",548.047995190932,2,6,"CbeB","Cbe",FALSE
30,"B7",961.856280731694,2,7,"Cbp","Fex",FALSE
30,"B8",921.307409193426,2,8,"Cbp","Fex",FALSE
30,"B9",991.634183412054,2,9,"Cbp","Fex",FALSE
30,"B10",660.936941779808,2,10,"Fex","Fex",FALSE
30,"B11",640.257939430441,2,11,"Fex","Fex",FALSE
30,"B12",585.482701016988,2,12,"Fex","Fex",FALSE
30,"C1",365.149389288344,3,1,"CbeA","Cbe",FALSE
30,"C2",381.911668140035,3,2,"CbeA","Cbe",FALSE
30,"C3",385.912750347375,3,3,"CbeA","Cbe",FALSE
30,"C4",220.7509531456,3,4,"CbeB","Cbe",FALSE
30,"C5",239.542162969221,3,5,"CbeB","Cbe",FALSE
30,"C6",231.986557269996,3,6,"CbeB","Cbe",FALSE
30,"C7",439.650251543758,3,7,"Cbp","Fex",FALSE
30,"C8",438.781728815763,3,8,"Cbp","Fex",FALSE
30,"C9",442.622571520026,3,9,"Cbp","Fex",FALSE
30,"C10",267.121621305132,3,10,"Fex","Fex",FALSE
30,"C11",249.082455292115,3,11,"Fex","Fex",FALSE
30,"C12",262.407017548207,3,12,"Fex","Fex",FALSE
30,"D1",63.4106137604249,4,1,"CbeA","Cbe",FALSE
30,"D2",75.8872865471703,4,2,"CbeA","Cbe",FALSE
30,"D3",80.6379297399362,4,3,"CbeA","Cbe",FALSE
30,"D4",42.6844599922642,4,4,"CbeB","Cbe",FALSE
30,"D5",53.4557222500616,4,5,"CbeB","Cbe",FALSE
30,"D6",55.9644220319469,4,6,"CbeB","Cbe",FALSE
30,"D7",103.287730881838,4,7,"Cbp","Fex",FALSE
30,"D8",96.860422144181,4,8,"Cbp","Fex",FALSE
30,"D9",109.174710921644,4,9,"Cbp","Fex",FALSE
30,"D10",59.3365986892268,4,10,"Fex","Fex",FALSE
30,"D11",53.4514980523272,4,11,"Fex","Fex",FALSE
30,"D12",59.7510369754682,4,12,"Fex","Fex",FALSE
30,"E1",18.5889506164076,5,1,"CbeA","Cbe",FALSE
30,"E2",13.5614028744585,5,2,"CbeA","Cbe",FALSE
30,"E3",8.922298927464,5,3,"CbeA","Cbe",FALSE
30,"E4",8.48124352814375,5,4,"CbeB","Cbe",FALSE
30,"E5",5.4963735907686,5,5,"CbeB","Cbe",FALSE
30,"E6",16.2607159757972,5,6,"CbeB","Cbe",FALSE
30,"E7",16.4682302428382,5,7,"Cbp","Fex",FALSE
30,"E8",19.8036980938582,5,8,"Cbp","Fex",FALSE
30,"E9",15.2056103591585,5,9,"Cbp","Fex",FALSE
30,"E10",5.6836000278272,5,10,"Fex","Fex",FALSE
30,"E11",1.80531556336791,5,11,"Fex","Fex",FALSE
30,"E12",6.96182723495167,5,12,"Fex","Fex",FALSE
31,"A1",1641.80611817333,1,1,"CbeA","Cbe",FALSE
31,"A2",1650.26424332519,1,2,"CbeA","Cbe",FALSE
31,"A3",1772.91453228196,1,3,"CbeA","Cbe",FALSE
31,"A4",928.533322697009,1,4,"CbeB","Cbe",FALSE
31,"A5",1006.00795934225,1,5,"CbeB","Cbe",FALSE
31,"A6",957.866113913152,1,6,"CbeB","Cbe",FALSE
31,"A7",1715.25634452451,1,7,"Cbp","Fex",FALSE
31,"A8",1683.41901419334,1,8,"Cbp","Fex",FALSE
31,"A9",1756.35026009463,1,9,"Cbp","Fex",FALSE
31,"A10",1232.22089822778,1,10,"Fex","Fex",FALSE
31,"A11",1250.80893383134,1,11,"Fex","Fex",FALSE
31,"A12",1150.43347717603,1,12,"Fex","Fex",FALSE
31,"B1",1094.99678959901,2,1,"CbeA","Cbe",FALSE
31,"B2",1165.16671600397,2,2,"CbeA","Cbe",FALSE
31,"B3",1150.75479166723,2,3,"CbeA","Cbe",FALSE
31,"B4",641.995124697826,2,4,"CbeB","Cbe",FALSE
31,"B5",659.512129221287,2,5,"CbeB","Cbe",FALSE
31,"B6",663.597946655563,2,6,"CbeB","Cbe",FALSE
31,"B7",1190.52681961582,2,7,"Cbp","Fex",FALSE
31,"B8",1143.20552172211,2,8,"Cbp","Fex",FALSE
31,"B9",1225.66021175324,2,9,"Cbp","Fex",FALSE
31,"B10",845.05241557549,2,10,"Fex","Fex",FALSE
31,"B11",820.888041819306,2,11,"Fex","Fex",FALSE
31,"B12",755.411657380111,2,12,"Fex","Fex",FALSE
31,"C1",589.541683834189,3,1,"CbeA","Cbe",FALSE
31,"C2",610.391645736945,3,2,"CbeA","Cbe",FALSE
31,"C3",597.775137490611,3,3,"CbeA","Cbe",FALSE
31,"C4",355.331413051549,3,4,"CbeB","Cbe",FALSE
31,"C5",367.842444789178,3,5,"CbeB","Cbe",FALSE
31,"C6",368.829352906643,3,6,"CbeB","Cbe",FALSE
31,"C7",655.738900691505,3,7,"Cbp","Fex",FALSE
31,"C8",676.015460063914,3,8,"Cbp","Fex",FALSE
31,"C9",658.425901733542,3,9,"Cbp","Fex",FALSE
31,"C10",436.224580562035,3,10,"Fex","Fex",FALSE
31,"C11",416.511808511676,3,11,"Fex","Fex",FALSE
31,"C12",426.903432658095,3,12,"Fex","Fex",FALSE
31,"D1",146.399428687832,4,1,"CbeA","Cbe",FALSE
31,"D2",170.519472597549,4,2,"CbeA","Cbe",FALSE
31,"D3",174.941642717017,4,3,"CbeA","Cbe",FALSE
31,"D4",103.392335247042,4,4,"CbeB","Cbe",FALSE
31,"D5",110.108415989674,4,5,"CbeB","Cbe",FALSE
31,"D6",113.660212289238,4,6,"CbeB","Cbe",FALSE
31,"D7",204.567520938811,4,7,"Cbp","Fex",FALSE
31,"D8",186.676124428799,4,8,"Cbp","Fex",FALSE
31,"D9",209.565666924043,4,9,"Cbp","Fex",FALSE
31,"D10",113.608972826279,4,10,"Fex","Fex",FALSE
31,"D11",118.782356981763,4,11,"Fex","Fex",FALSE
31,"D12",115.72354666668,4,12,"Fex","Fex",FALSE
31,"E1",32.1058129332832,5,1,"CbeA","Cbe",FALSE
31,"E2",26.5908312642177,5,2,"CbeA","Cbe",FALSE
31,"E3",20.5603944913391,5,3,"CbeA","Cbe",FALSE
31,"E4",17.1514297266367,5,4,"CbeB","Cbe",FALSE
31,"E5",24.080999264731,5,5,"CbeB","Cbe",FALSE
31,"E6",23.1004692683182,5,6,"CbeB","Cbe",FALSE
31,"E7",35.907131694672,5,7,"Cbp","Fex",FALSE
31,"E8",38.3096884616821,5,8,"Cbp","Fex",FALSE
31,"E9",31.981816987005,5,9,"Cbp","Fex",FALSE
31,"E10",6.04325303947007,5,10,"Fex","Fex",FALSE
31,"E11",9.18278218942487,5,11,"Fex","Fex",FALSE
31,"E12",13.037639238878,5,12,"Fex","Fex",FALSE
32,"A1",1836.11979321159,1,1,"CbeA","Cbe",FALSE
32,"A2",1840.97646473834,1,2,"CbeA","Cbe",FALSE
32,"A3",1976.88441548344,1,3,"CbeA","Cbe",FALSE
32,"A4",1021.24562238855,1,4,"CbeB","Cbe",FALSE
32,"A5",1103.39561670275,1,5,"CbeB","Cbe",FALSE
32,"A6",1051.99854426717,1,6,"CbeB","Cbe",FALSE
32,"A7",1906.85039952034,1,7,"Cbp","Fex",FALSE
32,"A8",1870.2238764222,1,8,"Cbp","Fex",FALSE
32,"A9",1948.51774523339,1,9,"Cbp","Fex",FALSE
32,"A10",1393.01321269926,1,10,"Fex","Fex",FALSE
32,"A11",1414.8278643341,1,11,"Fex","Fex",FALSE
32,"A12",1303.30487631944,1,12,"Fex","Fex",FALSE
32,"B1",1313.01739140113,2,1,"CbeA","Cbe",FALSE
32,"B2",1398.1667886667,2,2,"CbeA","Cbe",FALSE
32,"B3",1377.24307912695,2,3,"CbeA","Cbe",FALSE
32,"B4",749.920281875042,2,4,"CbeB","Cbe",FALSE
32,"B5",770.671334549166,2,5,"CbeB","Cbe",FALSE
32,"B6",772.026371859134,2,6,"CbeB","Cbe",FALSE
32,"B7",1405.69741971002,2,7,"Cbp","Fex",FALSE
32,"B8",1354.62690546321,2,8,"Cbp","Fex",FALSE
32,"B9",1449.12564402751,2,9,"Cbp","Fex",FALSE
32,"B10",1030.12984572937,2,10,"Fex","Fex",FALSE
32,"B11",998.141347969026,2,11,"Fex","Fex",FALSE
32,"B12",927.750842643308,2,12,"Fex","Fex",FALSE
32,"C1",820.283504809472,3,1,"CbeA","Cbe",FALSE
32,"C2",852.338684524436,3,2,"CbeA","Cbe",FALSE
32,"C3",831.286268228814,3,3,"CbeA","Cbe",FALSE
32,"C4",478.701229275469,3,4,"CbeB","Cbe",FALSE
32,"C5",494.134408336219,3,5,"CbeB","Cbe",FALSE
32,"C6",498.439245952809,3,6,"CbeB","Cbe",FALSE
32,"C7",892.395935334126,3,7,"Cbp","Fex",FALSE
32,"C8",917.660535788393,3,8,"Cbp","Fex",FALSE
32,"C9",893.067815819416,3,9,"Cbp","Fex",FALSE
32,"C10",615.192877097843,3,10,"Fex","Fex",FALSE
32,"C11",593.184463458691,3,11,"Fex","Fex",FALSE
32,"C12",604.711106834549,3,12,"Fex","Fex",FALSE
32,"D1",273.543405659547,4,1,"CbeA","Cbe",FALSE
32,"D2",321.896132116804,4,2,"CbeA","Cbe",FALSE
32,"D3",321.124788905426,4,3,"CbeA","Cbe",FALSE
32,"D4",171.802987365061,4,4,"CbeB","Cbe",FALSE
32,"D5",204.069359006268,4,5,"CbeB","Cbe",FALSE
32,"D6",203.245244736757,4,6,"CbeB","Cbe",FALSE
32,"D7",357.433640064673,4,7,"Cbp","Fex",FALSE
32,"D8",331.632287762805,4,8,"Cbp","Fex",FALSE
32,"D9",376.68568900743,4,9,"Cbp","Fex",FALSE
32,"D10",218.664570681944,4,10,"Fex","Fex",FALSE
32,"D11",221.45272963004,4,11,"Fex","Fex",FALSE
32,"D12",218.800823088922,4,12,"Fex","Fex",FALSE
32,"E1",81.943163567129,5,1,"CbeA","Cbe",FALSE
32,"E2",53.6789998459617,5,2,"CbeA","Cbe",FALSE
32,"E3",42.7653828969687,5,3,"CbeA","Cbe",FALSE
32,"E4",52.1257586812235,5,4,"CbeB","Cbe",FALSE
32,"E5",54.8270043153034,5,5,"CbeB","Cbe",FALSE
32,"E6",52.4491551792789,5,6,"CbeB","Cbe",FALSE
32,"E7",86.0892381398044,5,7,"Cbp","Fex",FALSE
32,"E8",76.0015432330679,5,8,"Cbp","Fex",FALSE
32,"E9",74.7588035835242,5,9,"Cbp","Fex",FALSE
32,"E10",29.1096839656984,5,10,"Fex","Fex",FALSE
32,"E11",20.1766654262483,5,11,"Fex","Fex",FALSE
32,"E12",24.8563384069503,5,12,"Fex","Fex",FALSE
33,"A1",2013.77977333412,1,1,"CbeA","Cbe",FALSE
33,"A2",2013.62467216703,1,2,"CbeA","Cbe",FALSE
33,"A3",2175.61261242023,1,3,"CbeA","Cbe",FALSE
33,"A4",1108.73659413515,1,4,"CbeB","Cbe",FALSE
33,"A5",1194.18989315411,1,5,"CbeB","Cbe",FALSE
33,"A6",1137.47023282037,1,6,"CbeB","Cbe",FALSE
33,"A7",2085.46237728157,1,7,"Cbp","Fex",FALSE
33,"A8",2037.85027748749,1,8,"Cbp","Fex",FALSE
33,"A9",2125.71997814263,1,9,"Cbp","Fex",FALSE
33,"A10",1543.00903093244,1,10,"Fex","Fex",FALSE
33,"A11",1573.06693846515,1,11,"Fex","Fex",FALSE
33,"A12",1458.62873626081,1,12,"Fex","Fex",FALSE
33,"B1",1517.41369123204,2,1,"CbeA","Cbe",FALSE
33,"B2",1612.85924353679,2,2,"CbeA","Cbe",FALSE
33,"B3",1585.33760888927,2,3,"CbeA","Cbe",FALSE
33,"B4",842.460399410375,2,4,"CbeB","Cbe",FALSE
33,"B5",865.097058622977,2,5,"CbeB","Cbe",FALSE
33,"B6",875.668402994875,2,6,"CbeB","Cbe",FALSE
33,"B7",1604.72204555001,2,7,"Cbp","Fex",FALSE
33,"B8",1553.34091491518,2,8,"Cbp","Fex",FALSE
33,"B9",1657.2123832182,2,9,"Cbp","Fex",FALSE
33,"B10",1203.19455937641,2,10,"Fex","Fex",FALSE
33,"B11",1168.24192994902,2,11,"Fex","Fex",FALSE
33,"B12",1093.63196049491,2,12,"Fex","Fex",FALSE
33,"C1",1053.39783247876,3,1,"CbeA","Cbe",FALSE
33,"C2",1106.7323809293,3,2,"CbeA","Cbe",FALSE
33,"C3",1068.6876969863,3,3,"CbeA","Cbe",FALSE
33,"C4",595.606304031617,3,4,"CbeB","Cbe",FALSE
33,"C5",614.266947016038,3,5,"CbeB","Cbe",FALSE
33,"C6",621.045899450481,3,6,"CbeB","Cbe",FALSE
33,"C7",1125.27729176615,3,7,"Cbp","Fex",FALSE
33,"C8",1159.97208897735,3,8,"Cbp","Fex",FALSE
33,"C9",1125.89931505519,3,9,"Cbp","Fex",FALSE
33,"C10",800.483097314496,3,10,"Fex","Fex",FALSE
33,"C11",776.133936711751,3,11,"Fex","Fex",FALSE
33,"C12",791.83899723528,3,12,"Fex","Fex",FALSE
33,"D1",470.979969140283,4,1,"CbeA","Cbe",FALSE
33,"D2",534.56560131837,4,2,"CbeA","Cbe",FALSE
33,"D3",540.666868046175,4,3,"CbeA","Cbe",FALSE
33,"D4",289.692399228607,4,4,"CbeB","Cbe",FALSE
33,"D5",315.90266548286,4,5,"CbeB","Cbe",FALSE
33,"D6",310.130103196616,4,6,"CbeB","Cbe",FALSE
33,"D7",570.892494628031,4,7,"Cbp","Fex",FALSE
33,"D8",544.323652639982,4,8,"Cbp","Fex",FALSE
33,"D9",607.139942563463,4,9,"Cbp","Fex",FALSE
33,"D10",359.027855296535,4,10,"Fex","Fex",FALSE
33,"D11",365.184405742302,4,11,"Fex","Fex",FALSE
33,"D12",367.773676344711,4,12,"Fex","Fex",FALSE
33,"E1",139.356130134919,5,1,"CbeA","Cbe",FALSE
33,"E2",137.730810028355,5,2,"CbeA","Cbe",FALSE
33,"E3",114.128167109894,5,3,"CbeA","Cbe",FALSE
33,"E4",103.210907069911,5,4,"CbeB","Cbe",FALSE
33,"E5",96.6605154935414,5,5,"CbeB","Cbe",FALSE
33,"E6",97.2540548554407,5,6,"CbeB","Cbe",FALSE
33,"E7",171.943097261861,5,7,"Cbp","Fex",FALSE
33,"E8",155.181083469535,5,8,"Cbp","Fex",FALSE
33,"E9",134.730263702935,5,9,"Cbp","Fex",FALSE
33,"E10",59.1059747555601,5,10,"Fex","Fex",FALSE
33,"E11",51.0756551955565,5,11,"Fex","Fex",FALSE
33,"E12",52.0775788290457,5,12,"Fex","Fex",FALSE
34,"A1",2171.75308289875,1,1,"CbeA","Cbe",FALSE
34,"A2",2183.97640181774,1,2,"CbeA","Cbe",FALSE
34,"A3",2347.22427427855,1,3,"CbeA","Cbe",FALSE
34,"A4",1186.702492911,1,4,"CbeB","Cbe",FALSE
34,"A5",1283.10878806913,1,5,"CbeB","Cbe",FALSE
34,"A6",1223.17184177855,1,6,"CbeB","Cbe",FALSE
34,"A7",2249.60607753364,1,7,"Cbp","Fex",FALSE
34,"A8",2195.70083525763,1,8,"Cbp","Fex",FALSE
34,"A9",2290.61443647569,1,9,"Cbp","Fex",FALSE
34,"A10",1687.63436170512,1,10,"Fex","Fex",FALSE
34,"A11",1719.17817189233,1,11,"Fex","Fex",FALSE
34,"A12",1597.51808043978,1,12,"Fex","Fex",FALSE
34,"B1",1711.0616924699,2,1,"CbeA","Cbe",FALSE
34,"B2",1811.47867475788,2,2,"CbeA","Cbe",FALSE
34,"B3",1783.59050862174,2,3,"CbeA","Cbe",FALSE
34,"B4",930.408060301806,2,4,"CbeB","Cbe",FALSE
34,"B5",951.217022352464,2,5,"CbeB","Cbe",FALSE
34,"B6",970.86870596993,2,6,"CbeB","Cbe",FALSE
34,"B7",1793.67967716057,2,7,"Cbp","Fex",FALSE
34,"B8",1737.99324662937,2,8,"Cbp","Fex",FALSE
34,"B9",1851.87983077411,2,9,"Cbp","Fex",FALSE
34,"B10",1370.99332512845,2,10,"Fex","Fex",FALSE
34,"B11",1331.35669424391,2,11,"Fex","Fex",FALSE
34,"B12",1250.62745797268,2,12,"Fex","Fex",FALSE
34,"C1",1282.6531099689,3,1,"CbeA","Cbe",FALSE
34,"C2",1353.02125086345,3,2,"CbeA","Cbe",FALSE
34,"C3",1305.56446058181,3,3,"CbeA","Cbe",FALSE
34,"C4",709.020341343732,3,4,"CbeB","Cbe",FALSE
34,"C5",730.626742433822,3,5,"CbeB","Cbe",FALSE
34,"C6",737.302121885002,3,6,"CbeB","Cbe",FALSE
34,"C7",1349.08527545337,3,7,"Cbp","Fex",FALSE
34,"C8",1388.19379231182,3,8,"Cbp","Fex",FALSE
34,"C9",1352.40203586416,3,9,"Cbp","Fex",FALSE
34,"C10",987.54186843711,3,10,"Fex","Fex",FALSE
34,"C11",964.425714129296,3,11,"Fex","Fex",FALSE
34,"C12",978.640069662932,3,12,"Fex","Fex",FALSE
34,"D1",683.20124991708,4,1,"CbeA","Cbe",FALSE
34,"D2",763.701234566536,4,2,"CbeA","Cbe",FALSE
34,"D3",770.272738726013,4,3,"CbeA","Cbe",FALSE
34,"D4",405.923304630048,4,4,"CbeB","Cbe",FALSE
34,"D5",443.802611081976,4,5,"CbeB","Cbe",FALSE
34,"D6",442.922416370164,4,6,"CbeB","Cbe",FALSE
34,"D7",796.242912682081,4,7,"Cbp","Fex",FALSE
34,"D8",768.187007124202,4,8,"Cbp","Fex",FALSE
34,"D9",845.778808173437,4,9,"Cbp","Fex",FALSE
34,"D10",544.118286380187,4,10,"Fex","Fex",FALSE
34,"D11",558.07742208664,4,11,"Fex","Fex",FALSE
34,"D12",544.156115863081,4,12,"Fex","Fex",FALSE
34,"E1",265.373187162969,5,1,"CbeA","Cbe",FALSE
34,"E2",276.07787574542,5,2,"CbeA","Cbe",FALSE
34,"E3",221.779839780635,5,3,"CbeA","Cbe",FALSE
34,"E4",170.063723353785,5,4,"CbeB","Cbe",FALSE
34,"E5",173.823949271581,5,5,"CbeB","Cbe",FALSE
34,"E6",167.683720807314,5,6,"CbeB","Cbe",FALSE
34,"E7",311.647008868782,5,7,"Cbp","Fex",FALSE
34,"E8",288.332789794326,5,8,"Cbp","Fex",FALSE
34,"E9",257.022970498459,5,9,"Cbp","Fex",FALSE
34,"E10",130.821334472369,5,10,"Fex","Fex",FALSE
34,"E11",91.594402481529,5,11,"Fex","Fex",FALSE
34,"E12",113.628716287562,5,12,"Fex","Fex",FALSE
35,"A1",2319.76389231026,1,1,"CbeA","Cbe",FALSE
35,"A2",2331.38388752369,1,2,"CbeA","Cbe",FALSE
35,"A3",2512.63902118883,1,3,"CbeA","Cbe",FALSE
35,"A4",1263.16776672206,1,4,"CbeB","Cbe",FALSE
35,"A5",1365.09405753734,1,5,"CbeB","Cbe",FALSE
35,"A6",1302.24839461503,1,6,"CbeB","Cbe",FALSE
35,"A7",2403.16877985002,1,7,"Cbp","Fex",FALSE
35,"A8",2341.1783857553,1,8,"Cbp","Fex",FALSE
35,"A9",2442.70828697876,1,9,"Cbp","Fex",FALSE
35,"A10",1821.60233752639,1,10,"Fex","Fex",FALSE
35,"A11",1857.84235743704,1,11,"Fex","Fex",FALSE
35,"A12",1724.71084864525,1,12,"Fex","Fex",FALSE
35,"B1",1890.55432534672,2,1,"CbeA","Cbe",FALSE
35,"B2",1991.24559077087,2,2,"CbeA","Cbe",FALSE
35,"B3",1961.23682232079,2,3,"CbeA","Cbe",FALSE
35,"B4",1013.81544181577,2,4,"CbeB","Cbe",FALSE
35,"B5",1033.9292303105,2,5,"CbeB","Cbe",FALSE
35,"B6",1054.58818938726,2,6,"CbeB","Cbe",FALSE
35,"B7",1965.25448638418,2,7,"Cbp","Fex",FALSE
35,"B8",1912.17496183397,2,8,"Cbp","Fex",FALSE
35,"B9",2031.84945561553,2,9,"Cbp","Fex",FALSE
35,"B10",1529.45451509815,2,10,"Fex","Fex",FALSE
35,"B11",1483.79634852785,2,11,"Fex","Fex",FALSE
35,"B12",1396.07650253034,2,12,"Fex","Fex",FALSE
35,"C1",1488.66530895281,3,1,"CbeA","Cbe",FALSE
35,"C2",1583.24810284566,3,2,"CbeA","Cbe",FALSE
35,"C3",1519.95549782664,3,3,"CbeA","Cbe",FALSE
35,"C4",803.356614762367,3,4,"CbeB","Cbe",FALSE
35,"C5",836.975140264511,3,5,"CbeB","Cbe",FALSE
35,"C6",845.041129399674,3,6,"CbeB","Cbe",FALSE
35,"C7",1561.45082635916,3,7,"Cbp","Fex",FALSE
35,"C8",1602.96155501625,3,8,"Cbp","Fex",FALSE
35,"C9",1561.57728046719,3,9,"Cbp","Fex",FALSE
35,"C10",1166.09692741982,3,10,"Fex","Fex",FALSE
35,"C11",1145.61742600723,3,11,"Fex","Fex",FALSE
35,"C12",1156.85438965121,3,12,"Fex","Fex",FALSE
35,"D1",910.509796564909,4,1,"CbeA","Cbe",FALSE
35,"D2",1007.06892720652,4,2,"CbeA","Cbe",FALSE
35,"D3",1002.86979878926,4,3,"CbeA","Cbe",FALSE
35,"D4",518.819336610936,4,4,"CbeB","Cbe",FALSE
35,"D5",565.665100537838,4,5,"CbeB","Cbe",FALSE
35,"D6",566.523310349547,4,6,"CbeB","Cbe",FALSE
35,"D7",1024.60237419666,4,7,"Cbp","Fex",FALSE
